1977	4	18	0	13	4.60000000000000	70.7800000000000	36.4500000000000	217	5.37557499473017	283	24	111	81	68	81	22	177	8	84	66	155
1977	5	9	15	2	44.6000000000000	126.750000000000	27.1300000000000	109	5.48481286315595	357	49	-57	133	51	-121	66	158	24	154	1	65
1977	5	12	11	17	53.1000000000000	117.710000000000	39.2700000000000	22	5.75285057973386	322	52	8	227	83	142	21	100	51	38	31	177
1977	5	12	12	20	0.700000000000000	92.9900000000000	21.7500000000000	40	5.93404910299018	216	72	3	125	87	162	10	172	72	295	15	79
1977	6	3	1	5	23.7000000000000	71.7900000000000	39.8700000000000	24	5.27573344784128	128	57	145	239	61	39	3	3	43	270	47	95
1977	6	3	2	31	4.70000000000000	70.7600000000000	36.4400000000000	210	5.75394108819670	289	21	71	130	70	97	25	34	7	307	64	52
1977	7	15	2	12	54.4000000000000	122.210000000000	24.0500000000000	33	5.82543140794186	300	10	142	67	84	82	38	164	8	68	51	149
1977	7	18	14	22	52.6000000000000	70.3100000000000	35.5300000000000	69	5.08178033533484	109	30	-47	242	69	-111	61	121	20	250	21	168
1977	7	23	6	57	3.70000000000000	83.3900000000000	42.2000000000000	33	5.40243805796961	299	19	118	90	74	81	28	7	9	93	60	167
1977	7	29	9	14	8.30000000000000	75.1700000000000	38.1900000000000	102	5.16298536491613	158	5	21	47	88	95	43	133	5	227	47	142
1977	9	2	5	41	45.6000000000000	126.410000000000	26.4100000000000	97	5.54776033822552	93	60	-167	357	79	-31	29	131	58	159	13	48
1977	9	9	2	34	59.5000000000000	131.360000000000	42.9800000000000	499	5.19657448083880	61	69	-169	327	80	-21	22	102	67	122	7	15
1977	10	13	11	32	9.30000000000000	93.3500000000000	23.4800000000000	61	5.40967667636176	145	41	-171	48	84	-49	37	174	41	223	27	107
1977	10	19	22	39	34.1000000000000	121.610000000000	22.6100000000000	158	5.52707084906554	345	38	-119	200	57	-69	70	157	17	8	10	95
1977	11	18	5	20	11.3000000000000	88.3900000000000	32.6900000000000	33	6.39263142050101	191	19	-88	9	71	-91	64	98	1	9	26	100
1977	11	26	22	46	52.2000000000000	117.940000000000	39.4700000000000	33	4.94547840004529	250	45	-90	70	45	-90	90	180	0	70	0	160
1977	12	18	16	47	17.1000000000000	77.3300000000000	39.8700000000000	33	5.89467740497654	286	27	125	68	68	74	21	170	15	74	63	131
1977	12	22	4	45	14.7000000000000	127.810000000000	29.5500000000000	33	5.30021531919110	92	33	-55	233	64	-110	65	107	18	242	16	157
1978	1	16	3	20	5.30000000000000	70.7200000000000	36.3900000000000	221	5.33920248063730	297	20	120	86	73	80	27	4	10	89	61	161
1978	2	8	0	15	38.9000000000000	122.660000000000	24.1500000000000	40	6.03408535711883	238	3	85	64	87	90	42	154	0	244	48	154
1978	2	22	18	0	35.8000000000000	130.540000000000	29.3400000000000	60	5.81371849888284	85	27	130	222	70	72	23	146	17	229	61	106
1978	2	23	23	18	33.2000000000000	94.7200000000000	23.0900000000000	105	5.08998285713304	331	31	44	201	69	113	21	94	22	12	59	144
1978	3	6	15	11	38.2000000000000	133.970000000000	38.2500000000000	417	4.95679979880205	300	43	19	196	77	131	22	76	40	5	42	145
1978	3	12	8	29	18.2000000000000	79.9700000000000	41.9200000000000	18	5.37956857052296	300	27	131	75	70	71	23	179	17	82	61	138
1978	3	14	20	32	15	122.640000000000	24.0700000000000	43	5.82114834677933	291	13	137	63	82	81	36	161	9	64	53	142
1978	3	24	21	5	48.2000000000000	78.6100000000000	42.8400000000000	33	6.87322247774662	270	44	33	155	67	129	14	37	36	317	51	110
1978	4	4	0	40	29.2000000000000	82.2900000000000	33.0300000000000	27	5.88721838308316	223	59	-8	317	83	-149	27	5	58	328	16	86
1978	4	14	6	11	27.9000000000000	75.4200000000000	41.1300000000000	33	5.01536539780806	270	33	90	90	57	90	12	180	0	90	78	0
1978	4	21	15	22	57.6000000000000	71.2700000000000	36.6200000000000	227	6.04224166139683	197	13	116	351	78	84	33	86	6	352	57	73
1978	4	22	15	4	15.7000000000000	85.8700000000000	41.9600000000000	20	3.98945416403175	336	38	135	104	64	61	14	34	26	117	60	151
1978	4	29	19	25	20.9000000000000	122.720000000000	24.6600000000000	18	5.88790447263313	69	75	-174	337	84	-15	15	112	74	136	6	24
1978	5	18	12	33	34	122.530000000000	40.6700000000000	33	5.47642011161726	23	60	-177	292	87	-30	23	63	60	107	18	162
1978	5	23	7	50	28.2000000000000	130.140000000000	31.0600000000000	161	6.18771797137101	229	23	113	25	69	81	23	122	9	28	65	99
1978	6	3	20	3	52.5000000000000	132.600000000000	35.1000000000000	4	5.64406758909937	74	76	-172	343	83	-14	15	118	74	135	5	29
1978	7	4	2	40	54	131.120000000000	32.6600000000000	118	5.79685677602216	286	58	150	33	65	36	4	158	47	63	43	72
1978	7	23	14	42	36.9000000000000	121.510000000000	22.2800000000000	17	7.22767582831926	224	36	123	5	61	69	13	110	18	16	67	54
1978	7	31	11	55	40	82	35.4700000000000	33	5.49027584889946	219	28	-32	337	75	-115	53	38	24	344	26	87
1978	8	2	7	45	52	100.580000000000	20.5100000000000	33	5.21570302036685	148	84	177	239	87	6	2	13	83	264	6	104
1978	8	3	6	7	35.9000000000000	96.8900000000000	52.1400000000000	33	5.64086833384486	187	52	150	297	67	42	9	59	43	320	46	158
1978	8	8	0	1	46.4000000000000	71.0800000000000	36.5900000000000	220	4.34518923781316	121	35	49	348	64	114	16	60	22	157	62	117
1978	8	9	18	35	3.40000000000000	121.460000000000	23.5100000000000	22	5.42533074026143	211	21	10	112	86	111	38	3	21	290	45	42
1978	8	29	7	35	3.30000000000000	125.330000000000	24.8800000000000	48	5.10876974797826	202	28	67	48	64	102	18	129	11	222	69	161
1978	8	31	3	26	50.2000000000000	101.150000000000	27.6400000000000	35	4.60621424918842	5	58	-26	109	68	-145	39	151	50	137	7	55
1978	9	2	1	57	33.4000000000000	121.990000000000	24.9000000000000	109	6.26702955836430	33	28	149	151	76	65	27	80	24	158	53	32
1978	9	9	23	11	11	101.050000000000	23.0400000000000	14	5.32036464092835	223	69	7	131	84	158	11	179	68	295	20	85
1978	9	10	16	34	2.20000000000000	121.710000000000	24.1200000000000	15	5.53296778721748	219	25	36	96	75	111	28	170	20	270	55	32
1978	9	11	7	40	52.5000000000000	124.850000000000	24.9300000000000	21	5.97713189356907	142	42	-80	308	49	-99	82	158	7	314	3	44
1978	9	12	0	41	52	129.460000000000	29.8700000000000	144	5.20899001258577	121	24	28	5	79	111	31	78	21	181	51	119
1978	10	8	14	20	5.60000000000000	74.7200000000000	39.3900000000000	62	4.96604536290018	246	36	27	133	74	123	22	19	32	304	50	80
1978	10	16	16	30	26	93.6800000000000	45.2300000000000	33	5.03032095798028	168	75	179	258	89	15	10	32	75	263	12	124
1978	10	23	8	7	31.6000000000000	70.9600000000000	36.4800000000000	185	5.58904433039590	80	9	90	260	81	90	36	170	0	260	54	170
1978	11	1	19	48	28	72.6200000000000	39.3500000000000	40	6.59091033938569	103	58	163	202	75	33	11	149	54	223	33	67
1978	11	2	6	24	13	72.6900000000000	39.3300000000000	27	5.52825988422582	199	31	23	89	79	119	28	157	28	263	48	30
1978	11	2	11	15	40.5000000000000	72.6100000000000	39.4100000000000	46	4.82089057395250	79	52	140	197	60	46	5	136	37	223	52	52
1978	11	8	0	57	47.9000000000000	72.5700000000000	39.3300000000000	41	5.23917312782215	282	43	128	55	57	60	8	166	25	73	64	92
1978	12	23	11	23	12	122.080000000000	23.2500000000000	33	6.97096666531525	239	53	158	343	72	39	12	108	48	4	40	28
1979	1	1	18	51	10.9000000000000	93.6900000000000	20.8900000000000	61	5.30281201511345	93	32	62	305	62	106	16	23	14	117	69	68
1979	1	31	12	36	24.6000000000000	131.200000000000	42.7800000000000	545	5.83791306715317	79	47	166	179	80	44	21	121	45	189	38	49
1979	2	7	4	18	51	71.5000000000000	36.4800000000000	123	5.07333863955556	30	41	54	254	58	117	9	145	23	59	65	35
1979	3	15	12	52	29.3000000000000	101.140000000000	23.1600000000000	33	6.01923442731139	33	62	-3	124	87	-152	21	172	62	129	17	75
1979	3	17	0	39	58.9000000000000	121.480000000000	20.1300000000000	45	5.62770562838102	356	20	61	207	73	100	27	109	10	24	61	131
1979	3	29	2	1	33.4000000000000	83.4100000000000	42	33	5.58614417605084	279	29	107	80	63	81	17	177	8	84	71	150
1979	3	29	7	7	22	97.2600000000000	32.4400000000000	45	5.77289889047401	358	75	-174	266	84	-15	15	41	74	64	6	133
1979	4	6	18	30	6.40000000000000	77.5400000000000	41.9000000000000	19	5.33228112344149	121	19	120	270	74	80	28	8	9	273	60	166
1979	4	17	17	1	56.9000000000000	73.4600000000000	38.5600000000000	95	5.19954404178963	235	74	15	141	76	164	1	8	69	280	21	98
1979	5	20	22	59	14.2000000000000	80.3100000000000	30.0300000000000	33	5.75718818377759	274	7	79	105	83	91	38	14	1	285	52	16
1979	5	29	0	39	52.1000000000000	94.7200000000000	24.5000000000000	83	5.34818086377051	109	30	134	241	69	68	21	168	20	250	60	120
1979	6	19	4	15	16.5000000000000	111.850000000000	37.1600000000000	33	5.05139857195715	278	30	-63	68	63	-105	68	129	13	75	17	169
1979	6	19	16	29	8.40000000000000	87.4800000000000	26.7400000000000	24	4.99288748291169	179	34	-82	350	57	-95	78	63	4	353	11	84
1979	6	20	11	56	20.9000000000000	70.7200000000000	36.4500000000000	206	5.41498929614260	283	20	72	122	71	96	26	27	6	300	63	42
1979	6	26	3	4	51.8000000000000	71.2200000000000	36.4800000000000	229	5.35473653224320	276	33	-92	99	57	-88	78	14	1	278	12	7
1979	7	9	10	57	22.1000000000000	119.240000000000	31.4500000000000	11	5.43367511187610	138	66	22	38	70	155	2	89	58	182	32	177
1979	7	13	8	10	11.7000000000000	131.800000000000	33.8400000000000	69	6.10198217757453	288	42	-175	194	87	-48	34	139	42	11	29	71
1979	7	13	23	20	8.80000000000000	95.2600000000000	24.9000000000000	97	4.99588781706281	44	28	99	215	62	85	17	128	4	217	72	114
1979	8	14	14	24	31.8000000000000	70.9000000000000	36.5100000000000	196	5.16423964696990	219	36	113	11	57	74	11	112	13	20	73	61
1979	8	16	21	31	26.3000000000000	130.790000000000	41.8100000000000	588	6.05598463152878	56	24	133	190	73	73	26	114	16	196	59	76
1979	8	20	3	50	52.2000000000000	70.1300000000000	36.4800000000000	229	5.72775751284153	269	11	91	88	79	90	34	178	0	88	56	178
1979	8	24	16	59	30.8000000000000	108.130000000000	41.1500000000000	33	5.67993147735542	111	44	-65	259	51	-112	73	107	17	273	4	4
1979	9	14	14	50	58	131.240000000000	30.5900000000000	33	5.67281736872298	174	18	42	43	78	104	31	121	13	220	55	150
1979	9	24	8	46	41.6000000000000	70.1600000000000	36.4900000000000	222	5.17967405403893	211	31	10	112	85	120	33	177	30	290	42	51
1979	9	25	13	5	53.6000000000000	77.0100000000000	45.0800000000000	40	5.65879918264575	74	44	112	224	50	70	4	148	15	237	74	71
1979	9	28	7	46	47.3000000000000	90.4400000000000	38.2200000000000	22	5.07276701122653	129	23	42	359	75	107	28	75	17	174	57	111
1979	11	25	2	40	48	96.3200000000000	25.2100000000000	32	5.24459698244523	357	79	-175	266	85	-11	11	41	78	63	5	132
1979	12	2	1	37	10.5000000000000	90.3300000000000	38.5000000000000	24	5.46037153933851	255	67	20	157	72	155	4	27	60	303	30	115
1979	12	2	5	25	17.4000000000000	121.450000000000	22.9200000000000	37	5.87350403249896	359	45	60	218	53	117	4	110	21	21	69	8
1979	12	21	6	31	51.9000000000000	97.0400000000000	27.0900000000000	33	5.30538562898895	119	42	72	323	51	106	4	42	12	133	77	112
1979	12	25	3	36	53.2000000000000	131.190000000000	43.2300000000000	535	5.23430151000872	72	13	141	200	82	80	36	119	10	201	52	97
1980	1	3	19	58	7.80000000000000	128.380000000000	28.4900000000000	134	5.55325442442071	184	9	-136	50	83	-83	51	148	7	230	38	134
1980	1	18	22	10	15.9000000000000	133.410000000000	37.7200000000000	442	6.22316818666827	299	23	30	181	79	110	31	75	20	357	52	115
1980	2	2	12	29	16.3000000000000	101.360000000000	27.8100000000000	33	5.46777679350769	213	74	-6	304	84	-164	16	170	73	324	7	78
1980	2	10	4	46	4.70000000000000	121.820000000000	48.8500000000000	33	5.06873369708226	130	54	6	36	85	144	21	89	54	210	28	167
1980	2	13	22	9	29.6000000000000	76.8900000000000	36.5200000000000	63	5.51737857484783	281	20	66	126	72	98	27	30	8	304	62	49
1980	2	21	23	53	0.800000000000000	132.310000000000	31.3800000000000	24	5.45122773769100	339	23	-142	214	76	-72	55	147	18	29	29	109
1980	2	22	3	2	47.2000000000000	88.5800000000000	30.5100000000000	33	6.33731526379117	7	39	-84	180	51	-95	83	62	4	183	6	93
1980	2	27	6	24	37.8000000000000	130.580000000000	29.3800000000000	35	4.72265129819545	151	26	35	29	75	112	27	101	21	203	55	146
1980	3	2	23	28	57.1000000000000	126.620000000000	26.9900000000000	33	6.29268407070409	97	57	-11	193	81	-147	30	60	55	207	16	141
1980	3	6	21	0	18.4000000000000	91.8400000000000	35.9700000000000	33	4.98291593974336	285	59	29	180	66	145	5	54	49	329	41	140
1980	3	9	8	41	7.30000000000000	126.590000000000	27.1800000000000	33	5.32993674095960	93	71	-1	183	89	-161	14	50	71	187	12	137
1980	3	20	23	15	57.3000000000000	70.6400000000000	36.2800000000000	141	5.61479726529998	80	39	99	249	52	83	6	164	5	253	82	124
1980	3	21	8	59	44.2000000000000	121.440000000000	22.9500000000000	24	5.53644914765403	359	44	62	216	52	115	4	108	19	20	70	7
1980	3	29	17	4	22.8000000000000	130.130000000000	29.1500000000000	37	5.43202536579086	210	17	68	53	75	96	29	137	6	231	60	152
1980	6	1	6	18	58.7000000000000	95.6400000000000	38.9000000000000	33	5.41145840293597	334	34	93	151	56	88	11	62	2	152	79	54
1980	6	22	14	38	53.7000000000000	81.7700000000000	30.1000000000000	33	5.08836083801904	28	36	-51	162	63	-115	63	31	22	174	15	90
1980	6	24	7	35	48.2000000000000	88.4500000000000	32.8200000000000	33	5.73943367789320	156	73	-165	62	75	-17	22	19	67	202	1	109
1980	7	5	20	25	25.7000000000000	77.4600000000000	41.8500000000000	28	5.43036616552173	48	51	51	280	53	128	1	164	30	75	60	73
1980	7	12	18	33	18.9000000000000	125.230000000000	24.2300000000000	40	5.54997049899317	234	20	104	39	71	85	26	133	5	40	64	120
1980	7	12	20	39	35.1000000000000	93.7800000000000	36.8300000000000	24	5.23723430592570	161	9	106	324	82	88	37	57	2	325	53	51
1980	7	29	12	23	12.3000000000000	81.2600000000000	29.3300000000000	34	5.50220324203211	278	25	89	98	65	90	20	8	0	278	70	9
1980	7	29	14	58	40.8000000000000	81.0900000000000	29.6000000000000	18	6.54798669821359	290	21	91	108	69	89	24	19	1	108	66	17
1980	7	31	19	3	5.40000000000000	74.9600000000000	39.5500000000000	33	5.17205968656791	261	37	82	91	53	96	8	177	5	268	80	28
1980	8	23	21	36	53.3000000000000	75.5600000000000	32.8400000000000	39	5.51115189067840	293	10	63	140	81	95	36	46	5	319	54	56
1980	8	23	21	50	4.60000000000000	75.6000000000000	32.8200000000000	46	5.54776033822552	298	12	82	126	78	92	33	34	2	305	57	38
1980	9	19	9	30	29.9000000000000	70.7900000000000	36.4500000000000	210	5.39688779878019	208	19	26	94	82	107	35	169	17	271	50	23
1980	10	7	9	32	8.50000000000000	82.0700000000000	35.6000000000000	33	5.77136563187963	192	39	-53	328	60	-116	65	11	22	342	11	77
1980	10	18	0	8	22.6000000000000	121.910000000000	24.2800000000000	24	5.50478834540758	280	12	164	25	87	78	41	126	12	26	47	103
1980	11	6	1	34	24.8000000000000	86.1400000000000	43.7500000000000	14	5.66105820311450	82	18	66	287	74	97	28	11	7	105	61	27
1980	11	7	12	36	51.6000000000000	122.320000000000	24.0700000000000	33	5.77945075492689	295	17	137	67	79	78	33	167	12	70	55	142
1980	11	19	19	0	46.9000000000000	88.7500000000000	27.3900000000000	17	6.25281084271750	209	51	-2	301	89	-141	28	172	51	302	25	68
1980	11	20	18	14	11.7000000000000	93.9000000000000	22.7200000000000	33	5.19769163844837	208	19	131	345	76	78	30	85	12	348	57	59
1980	12	6	2	45	28.4000000000000	78.4400000000000	39.8600000000000	33	5.19806306846032	256	20	126	38	74	78	28	138	12	42	60	111
1980	12	11	23	10	2	131.750000000000	32.4200000000000	51	5.72416082491706	313	32	-142	189	71	-64	56	134	25	0	21	79
1980	12	15	22	11	49.6000000000000	90.3800000000000	45.9900000000000	33	5.48343085740737	273	44	113	63	50	70	3	167	16	76	74	89
1981	1	2	15	39	47.3000000000000	128.140000000000	29.2400000000000	242	6.87436012028930	150	34	-130	15	64	-67	63	143	21	184	16	88
1981	1	10	13	14	52.2000000000000	71.4200000000000	36.3600000000000	137	5.06405432808198	289	25	139	57	74	71	27	162	18	62	57	122
1981	1	23	21	13	51.7000000000000	101.100000000000	30.9300000000000	33	6.51142091954202	319	73	-4	51	86	-163	15	96	72	63	9	4
1981	1	29	4	51	35.8000000000000	121.940000000000	24.5100000000000	33	5.92725023820560	91	38	-3	183	88	-128	35	61	38	185	33	124
1981	2	7	3	50	19.5000000000000	127.130000000000	22.1400000000000	33	5.66846345728367	225	69	-172	132	83	-21	20	86	68	293	9	180
1981	2	9	23	13	7.30000000000000	87.0500000000000	36.2200000000000	33	4.79370487267185	222	30	-53	1	67	-109	63	60	17	9	20	105
1981	2	10	15	11	23	123.390000000000	23.8900000000000	41	5.48618830353179	231	20	103	37	70	85	25	131	5	39	65	119
1981	2	18	15	48	10.6000000000000	130.220000000000	29.3300000000000	34	5.74284664065056	196	23	57	52	71	103	25	131	13	227	62	162
1981	2	20	20	9	9.90000000000000	121.450000000000	22.9200000000000	26	5.17043082345538	215	27	80	46	64	95	18	132	5	224	71	147
1981	2	24	6	45	9.60000000000000	129.410000000000	28.3100000000000	43	5.60857058113055	131	28	-63	282	66	-103	67	168	12	288	20	22
1981	3	2	12	13	45.3000000000000	121.450000000000	22.8900000000000	24	6.05017447692997	357	41	62	213	54	112	7	107	18	19	71	177
1981	3	3	5	52	42	72.7700000000000	39.2900000000000	56	5.36534320016940	93	44	-177	1	88	-46	33	126	44	179	29	57
1981	4	15	2	47	0.200000000000000	130.060000000000	35.7400000000000	33	5.19206223905046	220	69	165	316	76	22	5	87	64	347	26	179
1981	4	18	2	5	1.80000000000000	125.800000000000	25.7500000000000	92	5.79164841611086	111	13	104	277	77	87	32	9	3	277	58	2
1981	4	25	11	32	23.1000000000000	95.3800000000000	24.9400000000000	148	5.66329973421714	135	44	80	329	47	99	2	52	7	143	83	128
1981	4	28	17	54	17.2000000000000	70.9000000000000	36.4200000000000	197	5.44967529614528	94	16	108	255	74	85	29	169	5	256	60	158
1981	5	1	4	8	10.4000000000000	94.5900000000000	22.9600000000000	101	4.95249764454104	247	22	21	137	82	111	34	30	21	314	49	70
1981	5	2	16	4	55.6000000000000	71.0800000000000	36.3500000000000	229	6.46116761476371	277	41	110	72	52	73	6	173	13	82	76	106
1981	5	22	9	51	18.2000000000000	105.760000000000	52	29	4.98524773480032	18	18	-118	227	74	-81	60	149	8	45	29	130
1981	5	23	7	57	17.2000000000000	131.180000000000	28.6200000000000	35	5.31545724116411	85	67	-174	353	84	-23	21	126	66	160	12	41
1981	5	27	21	26	6.40000000000000	108.850000000000	54.0100000000000	22	5.22328637338972	64	23	-96	251	67	-87	67	166	2	70	22	159
1981	6	9	22	8	21.9000000000000	91.4900000000000	34.5500000000000	33	6.03614607510359	76	81	-3	166	87	-171	9	32	80	185	4	121
1981	6	28	8	1	43	121.830000000000	21.2600000000000	122	5.20899001258577	266	40	87	89	50	92	5	178	2	268	85	16
1981	6	30	21	55	47.1000000000000	95.1300000000000	22.4900000000000	22	4.89727272137681	7	40	142	128	67	57	15	62	30	143	55	175
1981	7	8	3	59	0.900000000000000	70.7200000000000	36.3800000000000	216	5.36534320016940	304	22	129	83	73	76	27	5	13	88	59	154
1981	8	12	5	11	0.200000000000000	130.470000000000	29.4700000000000	46	5.46631081744106	221	27	87	44	63	91	18	133	1	223	72	137
1981	8	14	6	9	33.6000000000000	97.9800000000000	25.1500000000000	33	5.23949500629288	153	46	-141	33	63	-52	55	172	34	194	10	97
1981	8	16	17	54	11.6000000000000	96.8600000000000	50.6300000000000	17	5.16673202667617	166	53	139	283	58	45	3	43	37	311	53	138
1981	8	16	18	55	41.7000000000000	96.6200000000000	25.4900000000000	37	5.06640346595571	298	66	-7	30	83	-156	22	77	65	45	12	162
1981	9	12	5	25	19.1000000000000	99.3500000000000	21.0600000000000	16	5.13714471885492	77	60	13	341	79	150	12	32	58	143	29	115
1981	9	12	7	15	54	73.5500000000000	35.6700000000000	33	6.13002307424168	107	36	79	300	54	98	9	25	6	116	79	60
1981	9	19	6	50	59.7000000000000	101.350000000000	23.0100000000000	33	5.35256776064472	143	71	-172	50	82	-19	19	5	69	209	8	98
1981	11	1	9	22	37.4000000000000	70.7100000000000	36.4500000000000	208	5.22801073830988	328	30	118	116	64	75	17	38	14	123	68	177
1981	11	3	10	3	22.9000000000000	126.320000000000	23.5700000000000	33	5.19206223905046	29	23	-128	249	72	-75	60	180	14	64	26	147
1981	11	8	18	1	3.80000000000000	115.020000000000	37.2800000000000	14	5.63105282929772	31	72	162	126	73	19	0	78	65	168	25	169
1981	11	23	21	30	27.9000000000000	70.6700000000000	36.4300000000000	229	5.68618806389044	325	7	95	139	83	89	38	50	1	140	52	49
1981	11	27	17	21	45.7000000000000	131.110000000000	42.8800000000000	543	6.14308677828393	66	25	174	162	88	65	38	94	25	163	42	48
1981	12	12	4	52	40.5000000000000	125.840000000000	23.8600000000000	33	6.37149756066888	113	75	-3	204	87	-165	13	69	74	215	9	157
1982	1	8	22	18	1.90000000000000	128.550000000000	26.1200000000000	33	5.25787907144711	195	23	40	67	75	108	28	142	18	242	56	0
1982	1	22	4	30	0.100000000000000	89.7500000000000	30.7600000000000	33	5.53062340473558	139	36	-132	7	64	-64	62	138	23	174	15	78
1982	1	23	14	10	42.6000000000000	121.650000000000	23.8400000000000	33	5.59475891698479	280	11	152	38	85	80	39	137	10	39	49	118
1982	1	23	17	37	29.9000000000000	82.2900000000000	31.6800000000000	33	6.29605073252852	17	38	-58	160	59	-112	68	24	19	171	11	85
1982	2	14	14	37	33.9000000000000	125.680000000000	38.2700000000000	53	5.03557334065395	243	43	-102	79	48	-79	81	54	8	252	3	161
1982	2	22	17	59	57.2000000000000	73.7600000000000	35.5900000000000	33	5.22967950174574	123	43	76	322	48	103	2	43	10	133	80	119
1982	3	6	10	16	33.8000000000000	131.630000000000	31.9900000000000	34	4.22424250943933	230	7	87	53	83	90	38	143	0	233	52	144
1982	3	7	12	24	0.800000000000000	72.7300000000000	38.0400000000000	115	5.61916431120771	351	64	-23	92	70	-152	34	133	56	125	4	41
1982	4	9	11	51	0.400000000000000	126.230000000000	26.4700000000000	123	5.42192446974245	103	50	-138	343	59	-48	55	127	35	138	5	44
1982	5	6	15	42	20.7000000000000	71.5400000000000	40.0700000000000	33	5.72234558602674	112	38	126	249	60	65	12	177	21	262	65	113
1982	6	1	6	12	16.6000000000000	101.880000000000	21.9200000000000	33	5.46186781995348	49	66	-3	141	87	-156	19	8	66	147	15	92
1982	6	15	23	24	32.2000000000000	99.8600000000000	31.8900000000000	33	5.62938406586185	105	72	-3	196	87	-162	15	62	71	205	11	149
1982	7	1	10	43	28.1000000000000	70.6400000000000	36.6300000000000	84	5.17327534820524	285	40	55	147	58	116	10	39	22	313	66	106
1982	7	2	7	3	48.8000000000000	71.0500000000000	36.6600000000000	231	5.34372647353283	105	30	17	0	81	119	30	66	28	175	46	119
1982	7	3	8	13	35.5000000000000	100.370000000000	26.5700000000000	33	5.25848225844569	347	26	-90	166	64	-90	71	76	0	166	19	76
1982	7	5	8	56	55.3000000000000	130.460000000000	31.0100000000000	115	5.51614390494009	304	10	173	41	89	80	43	141	10	41	45	121
1982	8	3	4	50	24.7000000000000	89.6400000000000	48.8500000000000	33	5.13206106678439	314	34	130	89	64	67	16	16	21	100	63	141
1982	9	29	4	24	16.1000000000000	72.9400000000000	37.3500000000000	33	5.46631081744106	180	46	-69	331	48	-111	75	169	15	345	1	75
1982	10	8	13	34	57.2000000000000	99.8500000000000	26.3600000000000	40	5.20934723614077	146	22	-112	350	69	-81	65	94	8	166	24	73
1982	10	19	12	46	2.50000000000000	118.950000000000	39.8500000000000	33	4.93645805507893	116	61	-5	208	86	-151	23	75	61	215	17	158
