>
86.7224800000	48.1123000000
86.7992500000	48.0528000000
86.8582400000	48.0031700000
86.9007300000	47.9563600000
86.9288400000	47.9181500000
86.9621300000	47.8771200000
87.0112000000	47.8422000000
87.0614200000	47.8001900000
87.1083000000	47.7785100000
87.1853600000	47.7615400000
87.2486800000	47.7478400000
87.3146000000	47.7345200000
87.4026000000	47.7291200000
87.4498300000	47.7328000000
87.4865500000	47.7348400000
>
85.7014400000	48.0490100000
85.7506100000	48.0235300000
85.8343500000	47.9773800000
85.8840600000	47.9537700000
85.9416100000	47.9350800000
86.0014200000	47.9212900000
86.0428100000	47.9080800000
>
86.1097900000	47.8754300000
86.1642500000	47.8497900000
86.2281700000	47.8284100000
86.2737400000	47.8185700000
86.3300900000	47.8059200000
86.3828300000	47.7953800000
86.4296300000	47.7820600000
86.4613400000	47.7681000000
>
86.5600100000	47.7276700000
86.6521500000	47.7043200000
86.7268000000	47.6717500000
86.7936700000	47.6524500000
86.8854900000	47.6180100000
86.9427300000	47.5943900000
87.0271600000	47.5569000000
87.0972700000	47.5280000000
87.1735500000	47.5009500000
87.3038300000	47.4696100000
87.3497700000	47.4495400000
87.3639500000	47.4408600000
>
87.4546400000	47.4113900000
87.5291000000	47.3884500000
87.5882900000	47.3694600000
87.7049200000	47.3438600000
>
87.8051700000	47.3175000000
87.8922700000	47.2890600000
87.9861400000	47.2725000000
88.0901900000	47.2501600000
88.2226900000	47.2247800000
88.3322800000	47.1976700000
88.4198400000	47.1744700000
88.5488700000	47.1419600000
88.6468800000	47.1156500000
88.7538000000	47.0951200000
88.8551100000	47.0582900000
88.9626500000	47.0105200000
89.0420800000	46.9894300000
89.1453200000	46.9662900000
89.2453300000	46.9444400000
89.3680900000	46.9194300000
89.4678600000	46.9019400000
89.5580600000	46.8757800000
89.6250500000	46.8580700000
89.6894700000	46.8354500000
89.7674800000	46.8255600000
>
89.8192300000	46.7395400000
89.8763400000	46.7049600000
89.9265700000	46.6748300000
89.9967400000	46.6284400000
90.0771600000	46.5879700000
90.1518000000	46.5439400000
90.2135000000	46.5107800000
90.2829200000	46.4786600000
90.3317200000	46.4518400000
90.4098700000	46.4172300000
90.4817200000	46.3808300000
90.5443800000	46.3522100000
90.6230900000	46.3148600000
90.7066100000	46.2835600000
90.7667500000	46.2626600000
90.8299500000	46.2358100000
90.8918100000	46.2042300000
90.9587900000	46.1778400000
90.9898000000	46.1638500000
>
89.8536100000	46.6565000000
89.9015400000	46.6206200000
89.9675800000	46.5700500000
90.0365800000	46.5225700000
90.0974000000	46.4793700000
90.1474900000	46.4355600000
90.2042600000	46.3917600000
90.2627900000	46.3463700000
90.3131000000	46.3143300000
90.3592100000	46.2826000000
90.4163900000	46.2541800000
90.4668000000	46.2257300000
90.5223500000	46.1934300000
90.5659600000	46.1604000000
90.5853800000	46.1539800000
>
88.9960100000	46.5500800000
89.0882600000	46.5045500000
89.1993000000	46.4508200000
89.2875700000	46.4082500000
89.3699300000	46.3584300000
89.4461600000	46.3231000000
89.5240600000	46.2907200000
89.6524700000	46.2391800000
89.7388400000	46.1833900000
89.8021700000	46.1533400000
89.8632000000	46.1175000000
89.9180100000	46.0798600000
90.0084500000	46.0354000000
90.0713100000	46.0015500000
90.1186600000	45.9655200000
90.1661800000	45.9331300000
90.2427900000	45.8975000000
90.3409600000	45.8612000000
90.4222700000	45.8270500000
90.5025000000	45.7872700000
90.5718100000	45.7568400000
90.6140400000	45.7363000000
90.6770900000	45.6995300000
90.7102700000	45.6822700000
>
90.1996700000	45.7490000000
90.2391200000	45.7072800000
90.2815000000	45.6777700000
90.3362700000	45.6336300000
90.3869200000	45.5807200000
90.4220600000	45.5392700000
90.4846400000	45.4816200000
90.5419800000	45.4277700000
90.5922900000	45.3838300000
90.6325500000	45.3466700000
90.6704700000	45.3082800000
90.7252100000	45.2621800000
90.7655700000	45.2331700000
90.8247700000	45.1985500000
90.8739600000	45.1707300000
90.9256500000	45.1250600000
90.9689000000	45.0945800000
91.0357900000	45.0691000000
91.0901800000	45.0500800000
91.1602900000	45.0268000000
91.1988800000	45.0119900000
91.2229500000	44.9970400000
>
88.8312600000	45.3665100000
88.8731900000	45.3400100000
88.9303500000	45.3157900000
89.0073800000	45.2917900000
89.0767200000	45.2666100000
89.1592300000	45.2333300000
89.2278400000	45.2016000000
89.2867500000	45.1793400000
89.3566000000	45.1559300000
89.4786500000	45.1310500000
89.5447700000	45.1234200000
89.6512100000	45.1097800000
89.7667100000	45.1010100000
89.8804300000	45.0891700000
89.9992500000	45.0734100000
90.1013400000	45.0469900000
90.2087900000	45.0112500000
90.3206600000	44.9778800000
90.4525400000	44.9390300000
90.5687600000	44.9033600000
90.6777800000	44.8602400000
90.7704100000	44.8411700000
90.8827500000	44.8038300000
90.9927000000	44.7651600000
91.0615300000	44.7408700000
91.1546000000	44.7098000000
>
91.6060000000	45.0857700000
91.6595100000	45.0691600000
91.7270100000	45.0543400000
91.8229400000	45.0368100000
91.9097300000	45.0234900000
91.9998300000	45.0123600000
92.1098900000	45.0100500000
92.2186700000	45.0074900000
92.2997300000	45.0050000000
92.4101400000	44.9961500000
92.4963800000	44.9987200000
92.5736000000	44.9955900000
92.6679600000	44.9872700000
92.7835200000	44.9832900000
92.8642000000	44.9867600000
92.9254400000	44.9941700000
93.0006700000	44.9932800000
93.0992500000	44.9833700000
93.1650800000	44.9830800000
93.2570300000	44.9731800000
93.3773000000	44.9602100000
93.4587400000	44.9498400000
93.5468500000	44.9284500000
93.6393100000	44.9156500000
93.6940300000	44.9120100000
>
91.4096800000	45.0463700000
91.4336600000	44.9941600000
91.4420500000	44.9644000000
91.4715200000	44.9065500000
91.4879600000	44.8714800000
91.5001100000	44.8422100000
91.5266800000	44.8084800000
91.5549600000	44.7731500000
91.5749400000	44.7439900000
91.6068300000	44.6955000000
91.6615300000	44.6545300000
>
91.5238800000	44.7290800000
91.5676000000	44.6712600000
91.5991700000	44.6427100000
91.6404000000	44.5981600000
91.6727400000	44.5760600000
91.7125500000	44.5458400000
91.7742300000	44.4930300000
91.7993900000	44.4681500000
91.8560100000	44.4237300000
91.9031100000	44.3707900000
>
91.7733900000	44.4102200000
91.8166500000	44.3668000000
91.8598200000	44.3378900000
91.9025300000	44.3152800000
91.9533600000	44.2818900000
91.9988600000	44.2487100000
92.0405300000	44.2150200000
92.0846900000	44.1670900000
92.1272200000	44.1298500000
92.1423900000	44.1218000000
>
93.4571500000	44.4906800000
93.4975600000	44.4646300000
93.5656800000	44.4318600000
93.6411800000	44.3899500000
93.7583900000	44.3474100000
93.8511700000	44.3137400000
93.9324800000	44.2732700000
94.0352000000	44.2297600000
94.1475100000	44.2162500000
94.2983300000	44.2096800000
94.4354600000	44.2059600000
94.5441300000	44.2016800000
94.6357800000	44.2035900000
94.7627500000	44.1984300000
94.8758500000	44.1970700000
94.9443100000	44.1980900000
94.9658300000	44.2003900000
>
93.1107400000	44.4104100000
93.1656600000	44.3789500000
93.2430000000	44.3410800000
93.3244200000	44.3072900000
93.4472200000	44.2584200000
93.5692400000	44.2066400000
93.6450400000	44.1783700000
93.7355600000	44.1427000000
93.8632400000	44.0976900000
94.0210300000	44.0451500000
94.2411700000	43.9958600000
94.3333100000	43.9781500000
94.4875500000	43.9265200000
94.6146300000	43.8907600000
94.7266300000	43.8695400000
94.8018200000	43.8623500000
94.8490100000	43.8647600000
94.9452700000	43.8670200000
>
83.0481600000	46.6138600000
83.0867000000	46.5880500000
83.1319100000	46.5561400000
83.1742100000	46.5310400000
83.2213700000	46.5040900000
83.2528400000	46.4750700000
>
82.4843400000	45.4356100000
82.5616200000	45.4778700000
82.6538800000	45.5202600000
82.7191500000	45.5526200000
82.8101800000	45.5953280000
82.8730470000	45.6294950000
82.9553580000	45.6683440000
83.0798480000	45.7288260000
83.1639780000	45.7755960000
83.2554600000	45.8309100000
83.3248100000	45.8710000000
83.4286900000	45.9268300000
83.4975400000	45.9851300000
83.5805400000	46.0524800000
83.6662000000	46.1036600000
83.7891500000	46.1810600000
83.9375200000	46.2639300000
84.0861100000	46.3300300000
84.1751400000	46.3675400000
84.3293100000	46.4342900000
84.4416300000	46.4895700000
84.5880400000	46.5526800000
84.6665300000	46.5832700000
84.6809000000	46.5885900000
>
82.5421100000	45.3600400000
82.6013000000	45.3838800000
82.6444000000	45.4072700000
82.6866500000	45.4230600000
82.7332200000	45.4415300000
82.7884100000	45.4589200000
82.8692900000	45.4831700000
82.9565400000	45.5280300000
83.0786300000	45.5842200000
83.2412000000	45.6711700000
83.3325800000	45.7201700000
83.4650000000	45.7722900000
83.5120900000	45.8135600000
83.5895200000	45.8541000000
83.7154600000	45.9129500000
83.8124800000	45.9560800000
83.8855400000	45.9845000000
83.9586600000	46.0230000000
84.0037900000	46.0498100000
84.0605100000	46.0750700000
>
83.2250500000	45.0845700000
83.2806400000	45.1037300000
83.3507600000	45.1303100000
83.4298400000	45.1548700000
83.5200300000	45.1787400000
83.6053700000	45.2080700000
83.6746000000	45.2305600000
83.7298200000	45.2577300000
83.8321600000	45.3224300000
83.9051000000	45.3731500000
84.0116600000	45.4347500000
84.0839200000	45.4741100000
84.1502200000	45.5252200000
84.1870800000	45.5551300000
84.3075900000	45.6134100000
84.4136400000	45.6744100000
84.4776000000	45.7082500000
84.5709300000	45.7538400000
84.6793000000	45.8167800000
84.7494000000	45.8598200000
84.8109100000	45.8902200000
84.9006300000	45.9320700000
84.9737200000	45.9644400000
85.0768100000	46.0002500000
85.1813400000	46.0325500000
85.2365000000	46.0624700000
85.3624000000	46.1139500000
85.4180300000	46.1429300000
85.4718200000	46.1697300000
85.5837200000	46.2157400000
85.6472600000	46.2386300000
85.7221000000	46.2533500000
85.8126300000	46.2771300000
85.9112300000	46.3012900000
85.9560700000	46.3125800000
86.0307400000	46.3243400000
86.1278800000	46.3343500000
86.2302100000	46.3597900000
86.3403300000	46.3901000000
86.4319200000	46.4154000000
86.5024000000	46.4462700000
86.5861400000	46.4783500000
86.6619700000	46.5173000000
86.7678500000	46.5601700000
86.8171200000	46.5937300000
86.8528600000	46.6232600000
86.8635800000	46.6313800000
>
85.2398400000	44.1468800000
85.2857000000	44.1552400000
85.3558100000	44.1624400000
85.4291000000	44.1646300000
85.5055700000	44.1581400000
85.5544100000	44.1475600000
85.6007200000	44.1438900000
85.6526900000	44.1246300000
85.7077800000	44.1003700000
85.7205600000	44.0906700000
>
85.7129800000	44.1695200000
85.7607900000	44.1762000000
85.8359500000	44.1803500000
85.8949600000	44.1889600000
85.9586700000	44.1808800000
86.0031100000	44.1785800000
86.0643200000	44.1700100000
86.1186800000	44.1583700000
86.1615300000	44.1529900000
>
86.2226300000	44.1038200000
86.2896700000	44.1044700000
86.3641300000	44.0990000000
86.4202700000	44.0930900000
86.4683400000	44.0876000000
86.5303400000	44.0798900000
86.6007100000	44.0708400000
86.6753500000	44.0569600000
86.7381500000	44.0391900000
86.7717400000	44.0182500000
86.8037800000	43.9979600000
>
85.6027700000	43.9865500000
85.7763700000	43.9660200000
>
88.6742200000	44.1841400000
88.7438400000	44.1757100000
88.8191000000	44.1452500000
88.8755900000	44.1283300000
88.9024700000	44.1095900000
>
87.5522900000	44.0928900000
87.6077700000	44.1038300000
87.6659200000	44.1225200000
87.7177800000	44.1364700000
87.7690000000	44.1484700000
87.8332800000	44.1607300000
87.9106400000	44.1732300000
88.0246900000	44.1622400000
88.0804400000	44.1565000000
88.1576600000	44.1413300000
88.2313800000	44.1246600000
88.3169300000	44.1199000000
88.4220400000	44.1154200000
88.4831300000	44.1131200000
88.5491000000	44.0996400000
88.6508600000	44.0724900000
88.7335500000	44.0597100000
88.7995500000	44.0415600000
88.8705100000	44.0159000000
88.9843100000	43.9785000000
89.0667400000	43.9490200000
89.1392400000	43.9134300000
89.1891800000	43.8871700000
89.2440000000	43.8534100000
89.2848700000	43.8266700000
89.3021100000	43.8045800000
>
83.0491800000	44.5709800000
83.1531500000	44.5591000000
83.2436000000	44.5407800000
83.3546200000	44.5144000000
83.4255400000	44.4977000000
83.5346900000	44.4587800000
83.6004000000	44.4280200000
83.6772800000	44.3790400000
83.7592100000	44.3337800000
83.8499200000	44.2929500000
83.9580700000	44.2582100000
84.0649900000	44.2296500000
84.1745100000	44.1941000000
84.2729600000	44.1730400000
84.3806800000	44.1518200000
84.5060700000	44.1292300000
84.6340700000	44.0959200000
84.7751800000	44.0520200000
84.8907500000	44.0051100000
84.9869800000	43.9564000000
85.0552100000	43.9292700000
85.1331000000	43.8937200000
85.1993900000	43.8643300000
85.2861300000	43.8257300000
85.3333100000	43.8084900000
85.4023100000	43.7998300000
85.4738400000	43.7842100000
85.5707200000	43.7602200000
85.6542300000	43.7402200000
85.7506500000	43.7206600000
85.8741600000	43.7058700000
85.9819000000	43.6835600000
86.1274900000	43.6429800000
86.2156300000	43.6198100000
86.2904700000	43.6007100000
86.3541800000	43.5796200000
86.4172400000	43.5602400000
86.4458300000	43.5495600000
>
86.4458300000	43.5495600000
86.4867600000	43.5447200000
86.5392300000	43.5667500000
86.5957500000	43.5885300000
86.6591000000	43.6133000000
>
86.5867300000	43.5768400000
86.6790600000	43.5670200000
86.7759200000	43.5514700000
86.8327200000	43.5345200000
86.8865900000	43.5069200000
86.9367700000	43.4823600000
86.9899700000	43.4564600000
87.0584600000	43.4276200000
87.1501200000	43.4109600000
87.2234900000	43.4058800000
87.3249100000	43.4063900000
87.4268300000	43.4170300000
87.4754300000	43.4196300000
87.5311700000	43.4243100000
87.5891600000	43.4339400000
87.6455200000	43.4524700000
87.6570000000	43.4571200000
>
93.1374100000	43.8783400000
93.2172300000	43.8489800000
93.3058100000	43.7997500000
93.4059800000	43.7500400000
93.5177200000	43.6998300000
93.5707400000	43.6571100000
93.6429000000	43.6148200000
93.7622500000	43.5526200000
93.8657500000	43.4857600000
93.9655400000	43.4120500000
94.0684400000	43.3404500000
94.1673900000	43.2628800000
94.2605100000	43.1818500000
94.3271500000	43.1204600000
94.3345600000	43.1049600000
>
92.0365500000	43.4885100000
92.0953100000	43.4907200000
92.2224700000	43.4926600000
92.2987900000	43.5016100000
92.3891100000	43.5013700000
92.5033800000	43.4932100000
92.6002700000	43.4873000000
92.6930700000	43.4871800000
92.7957300000	43.4836800000
92.9458600000	43.4705300000
93.0610400000	43.4629200000
93.1866200000	43.4392200000
93.2506100000	43.4197500000
93.3286300000	43.3901400000
93.3996900000	43.3623700000
93.4141200000	43.3559300000
>
91.2589000000	43.4436200000
91.3656000000	43.4499800000
91.4409600000	43.4529200000
91.5183300000	43.4579100000
91.5931800000	43.4579700000
91.6741200000	43.4688100000
91.7266100000	43.4703500000
91.7829100000	43.4769300000
91.8377200000	43.4842000000
91.8452000000	43.4851900000
>
91.9213000000	43.4178100000
92.0446700000	43.4385700000
92.1657400000	43.4388800000
92.3101800000	43.4384500000
92.4173400000	43.4276300000
92.5147200000	43.4145800000
92.5999500000	43.4135700000
92.7279600000	43.3860500000
92.8544000000	43.3591300000
92.9661600000	43.3339200000
93.0955600000	43.3198900000
93.1643800000	43.3065100000
93.2350800000	43.2906000000
93.3075800000	43.2776100000
93.4277100000	43.2585100000
93.5386700000	43.2345800000
93.6629600000	43.1921500000
93.7526200000	43.1546200000
93.8223000000	43.1092300000
93.8939900000	43.0604200000
93.9750900000	43.0144800000
94.0728600000	42.9731700000
94.1605700000	42.9251800000
94.2438500000	42.8902600000
94.3090800000	42.8559500000
>
88.9141300000	43.2577300000
88.9894000000	43.2529300000
89.1024300000	43.2346800000
89.2098200000	43.2218800000
89.3131000000	43.2138800000
89.4123000000	43.2106700000
89.5171400000	43.2100800000
89.6013000000	43.2008000000
89.6865000000	43.1879500000
89.8203200000	43.1676700000
89.9414100000	43.1682500000
90.0296900000	43.1794500000
90.0756900000	43.1853000000
90.1555600000	43.1988300000
90.2421300000	43.2160200000
90.3437200000	43.2170400000
90.4158200000	43.2174000000
90.5208200000	43.2334000000
90.6320400000	43.2547600000
90.7225100000	43.2676000000
90.8184700000	43.2930200000
90.9338500000	43.3183400000
91.0371400000	43.3409500000
91.1407600000	43.3671600000
91.2203500000	43.3918100000
91.2787800000	43.3998200000
91.3300000000	43.4059100000
91.3394600000	43.4090300000
>
87.9469800000	42.8318800000
87.9938800000	42.8303900000
88.0551300000	42.8404400000
88.1347700000	42.8534500000
88.2200200000	42.8691600000
88.2764300000	42.8783000000
88.3383100000	42.8864600000
88.4484600000	42.9051000000
88.4866300000	42.9148900000
>
88.5735800000	42.9131700000
88.6461500000	42.9366500000
88.7071600000	42.9600900000
88.7631600000	42.9790300000
>
88.7866400000	42.9533600000
88.8695100000	42.9480400000
88.9374900000	42.9449300000
89.0065500000	42.9382800000
89.0960800000	42.9320200000
>
89.1879300000	42.9939300000
89.2500000000	42.9805700000
89.3117800000	42.9680600000
89.4061700000	42.9412500000
89.4956700000	42.9090700000
89.5749800000	42.8890300000
89.6318900000	42.8793100000
89.6941100000	42.8602900000
89.7395300000	42.8414700000
89.8174100000	42.8256800000
89.8791500000	42.8165900000
89.9493400000	42.8004800000
90.0200100000	42.7825900000
90.0687800000	42.7824900000
90.0908100000	42.7729200000
>
90.0402100000	42.9329900000
90.1333900000	42.9439700000
90.1943100000	42.9510800000
>
90.1540700000	42.7007600000
90.2437100000	42.7185200000
90.3107700000	42.7347400000
90.3498200000	42.7459300000
>
90.2642600000	42.8515000000
90.3352100000	42.8591000000
90.4226600000	42.8718000000
90.5128300000	42.8884900000
90.6084400000	42.9177800000
90.7288000000	42.9505000000
90.7818600000	42.9626100000
90.8764300000	42.9641000000
90.9670000000	42.9339100000
91.0238300000	42.9555800000
91.0814300000	42.9791500000
91.1989100000	43.0137400000
91.2615300000	43.0333400000
91.3592600000	43.0467800000
>
91.4482400000	43.0452600000
91.5088800000	43.0535200000
91.5558800000	43.0553300000
91.5902600000	43.0563400000
>
91.6673900000	43.0558000000
91.7360900000	43.0531700000
91.7897600000	43.0539800000
91.8227800000	43.0647700000
>
91.8888500000	43.0671800000
91.9536700000	43.0694000000
92.0340700000	43.0709000000
92.0761300000	43.0718800000
>
88.5074500000	42.7179500000
88.5550800000	42.7219000000
88.6130500000	42.7256500000
88.6612300000	42.7278200000
88.7131000000	42.7305500000
88.7630500000	42.7311300000
88.7697200000	42.7303500000
>
79.9512900000	44.9458200000
80.0313600000	44.9551300000
80.1231400000	44.9566800000
80.2222700000	44.9569900000
80.3411000000	44.9587200000
80.4325900000	44.9637300000
80.5651200000	44.9831800000
80.6652100000	44.9992200000
80.8058600000	45.0126900000
80.9593500000	45.0278200000
81.1360400000	45.0364900000
81.2243300000	45.0393300000
81.3186000000	45.0471000000
81.3997100000	45.0631900000
81.4874300000	45.0703900000
81.6730600000	45.0987900000
81.7483200000	45.1097300000
81.8161400000	45.1190800000
81.9226000000	45.1205400000
82.0506900000	45.1346900000
82.1110000000	45.1330600000
82.1817000000	45.1261000000
82.2227900000	45.1186600000
>
81.3905000000	44.5546300000
81.4762300000	44.5494400000
81.5457700000	44.5380000000
81.6659500000	44.5213200000
81.7827800000	44.5122200000
81.8982700000	44.5092600000
81.9990000000	44.4966400000
82.0837900000	44.4834600000
82.1947900000	44.4811900000
82.3031500000	44.4755100000
82.4003800000	44.4674800000
82.4669600000	44.4717300000
>
80.9651000000	44.4834200000
81.0663900000	44.4613200000
81.1694000000	44.4535200000
81.2985100000	44.4381500000
81.4915700000	44.4082300000
81.5709300000	44.3923500000
81.6539500000	44.3772000000
81.7652100000	44.3586100000
81.8858900000	44.3428400000
82.0308600000	44.3264200000
82.1802700000	44.3182100000
82.3187100000	44.3103900000
82.4405500000	44.3036900000
82.4959100000	44.2991800000
82.5279900000	44.2991900000
>
82.1257500000	43.6587000000
82.1938400000	43.6607800000
82.3246400000	43.6618700000
82.4441600000	43.6483800000
82.5826600000	43.6368400000
82.7345500000	43.6279000000
82.8972400000	43.6247000000
83.0658300000	43.6197100000
83.2086800000	43.6028500000
83.3377200000	43.5905300000
83.4726900000	43.5662700000
83.5922300000	43.5574100000
83.7147800000	43.5406900000
83.8362400000	43.5366400000
83.9737200000	43.5318900000
84.0652000000	43.5199600000
84.1463200000	43.5143200000
>
80.7515600000	43.5365400000
80.8585100000	43.5413500000
80.9704400000	43.5621300000
81.1247300000	43.5957600000
81.2946600000	43.6054400000
81.4968900000	43.5984600000
81.6634300000	43.5938600000
81.8082700000	43.5807400000
81.9287700000	43.5399500000
82.0522200000	43.4884900000
82.1442400000	43.4453000000
82.2058400000	43.4274200000
82.3062600000	43.4306500000
82.4183700000	43.4632500000
82.5407600000	43.4773600000
82.6931700000	43.4826000000
82.8271300000	43.4811200000
82.9676900000	43.4761900000
83.1110200000	43.4707300000
83.2087500000	43.4736500000
83.3514300000	43.4761800000
83.4838000000	43.4746500000
83.6114500000	43.4581300000
83.7270400000	43.4419100000
83.8283600000	43.4181700000
83.9357300000	43.3955300000
84.0403500000	43.3593100000
84.0934800000	43.3269500000
>
80.8009300000	43.2739400000
80.8659200000	43.2798600000
80.9899100000	43.3024500000
81.1424700000	43.3264600000
81.3213200000	43.3447500000
81.5068100000	43.3567200000
81.6815700000	43.3689300000
81.8602600000	43.3779900000
82.0439100000	43.3813200000
82.2407600000	43.3908800000
82.4948800000	43.4054700000
82.6711600000	43.4035900000
82.8237600000	43.4013100000
82.9540600000	43.3887500000
83.0690200000	43.3813400000
83.2196500000	43.3800700000
83.3972900000	43.3635800000
83.5688100000	43.3521600000
83.6864200000	43.3438300000
83.7698100000	43.3389000000
83.8419800000	43.3289300000
83.9163600000	43.3165700000
83.9901500000	43.3022100000
84.1204500000	43.2737300000
84.1897100000	43.2537500000
84.3129000000	43.2330100000
84.3696800000	43.2179700000
84.3924900000	43.2130700000
>
80.4657800000	43.0079400000
80.5407600000	43.0238300000
80.6551100000	43.0494000000
80.7699300000	43.0740200000
80.8582000000	43.0898400000
80.9790900000	43.1127700000
81.0984700000	43.1361800000
81.2503400000	43.1609300000
81.4166900000	43.1858200000
81.5257000000	43.2028000000
81.6087300000	43.2187800000
81.7322700000	43.2452300000
81.8052000000	43.2570400000
81.9043400000	43.2725000000
>
81.9848900000	43.3231500000
82.0512100000	43.2970100000
82.1542100000	43.3000100000
82.2359800000	43.3096800000
82.3153400000	43.3187900000
82.3801700000	43.3183100000
82.4666800000	43.3260100000
82.5215600000	43.3401700000
82.5759600000	43.3458100000
82.6517600000	43.3474500000
82.6773100000	43.3527000000
>
81.8748600000	43.2419700000
81.9399000000	43.2473600000
82.0406200000	43.2621100000
82.1362400000	43.2701100000
82.2112400000	43.2737200000
82.2789600000	43.2757600000
82.3541700000	43.2756000000
82.3988300000	43.2727700000
>
80.1917500000	42.7035500000
80.2970900000	42.7125100000
80.4361300000	42.7196100000
80.5564600000	42.7364300000
80.6786900000	42.7488500000
80.7918200000	42.7610000000
80.9324300000	42.7857100000
81.0441600000	42.8104300000
81.2431700000	42.8494900000
81.4857700000	42.9070200000
81.6341900000	42.9512600000
81.7812400000	42.9959100000
81.8703200000	43.0252200000
82.0702400000	43.0601800000
82.2813900000	43.0999600000
82.5373400000	43.1430400000
82.7550800000	43.1767900000
82.9705600000	43.1966400000
83.1363400000	43.2125900000
83.2723500000	43.2307000000
83.4191200000	43.2415200000
83.5433400000	43.2495400000
83.6412000000	43.2578000000
83.7420700000	43.2684300000
83.8217800000	43.2794700000
83.8754400000	43.2900000000
83.9185900000	43.3040100000
>
80.2572000000	42.3471400000
80.4130900000	42.3893000000
80.5107100000	42.4330800000
80.6221000000	42.4573200000
80.7806400000	42.4939000000
80.9915300000	42.5400100000
81.2052500000	42.6107100000
81.3972900000	42.6743500000
81.6587900000	42.7386100000
81.9230400000	42.7841400000
82.1766700000	42.8398800000
82.3551400000	42.8746500000
82.4800700000	42.9026500000
82.5508600000	42.9220500000
82.6415400000	42.9474000000
82.7694900000	42.9682300000
82.9082200000	42.9883400000
83.0579500000	43.0105200000
83.1715600000	43.0280000000
83.3444300000	43.0647400000
83.4802000000	43.0993800000
83.6294100000	43.1300200000
83.8005600000	43.1582800000
83.9276700000	43.1683900000
84.1545300000	43.1949800000
84.3111200000	43.2067000000
84.4543300000	43.2156600000
84.6144300000	43.2249000000
84.8251500000	43.2175400000
85.0194400000	43.2188300000
85.2632100000	43.2345400000
85.4391300000	43.2392000000
85.5881400000	43.2350300000
85.7895900000	43.2226200000
85.9667400000	43.2231100000
86.1834300000	43.2331600000
86.3713900000	43.2470100000
86.4091200000	43.2508800000
>
